customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,profit
165,Emilie,Brody,Female,3,1979-05-22,Director of Sales,,Mass Customer,N,Yes,3.0,5388 Burrows Alley,2073,NSW,Australia,11,2693.54388102374
166,Robert,Corkill,Male,55,1976-03-12,Clinical Specialist,Health,Mass Customer,N,No,4.0,5612 Toban Point,2227,NSW,Australia,10,2702.3778166229376
167,Elvira,Kurten,Female,65,1973-03-18,Assistant Professor,Financial Services,High Net Worth,N,No,12.0,65 Ridge Oak Court,2471,NSW,Australia,3,2702.3416778784085
168,Juliana,Mitchenson,Female,55,1989-01-05,Environmental Tech,Manufacturing,Mass Customer,N,Yes,8.0,74 Russell Terrace,4350,QLD,Australia,4,2709.2623392702303
169,Regine,Bownes,Female,99,1952-07-01,Senior Developer,Retail,Affluent Customer,N,No,15.0,255 Loeprich Lane,3752,VIC,Australia,9,2698.1626241416775
170,Abner,Fraschetti,Male,33,1986-01-23,Staff Scientist,Argiculture,Affluent Customer,N,No,13.0,67 Northport Avenue,3805,VIC,Australia,7,2701.55620802739
171,Alvira,Coulman,Female,42,1955-06-05,Account Representative II,,Affluent Customer,N,No,14.0,823 Wayridge Trail,2205,NSW,Australia,9,2689.2489221870187
172,Sawyer,Sponton,Male,36,1956-02-22,Help Desk Technician,Property,Mass Customer,N,Yes,10.0,5 Golf Terrace,2126,NSW,Australia,11,2705.8284535497687
173,Feodor,Vickers,Male,60,1989-11-18,VP Quality Control,Financial Services,Mass Customer,N,Yes,4.0,40809 Truax Way,2209,NSW,Australia,6,2721.036962051016
174,Paten,Cayet,Male,56,1995-02-19,Assistant Manager,Manufacturing,Affluent Customer,N,Yes,16.0,1398 Burning Wood Way,3850,VIC,Australia,1,2715.7834553162575
175,Loria,Tappington,Female,72,1955-09-06,Research Assistant IV,Property,Mass Customer,N,No,5.0,3920 Swallow Junction,3038,VIC,Australia,8,2687.374319918406
176,Tanya,Kiefer,Female,54,1992-07-05,Speech Pathologist,Telecommunications,High Net Worth,N,No,7.0,4 Warner Park,2146,NSW,Australia,9,2695.091000477468
177,Devonne,Alderwick,Female,79,1939-01-29,Research Associate,,High Net Worth,N,Yes,9.0,534 Lien Lane,3122,VIC,Australia,7,2703.8089174426473
178,Omero,McDonand,Male,51,1952-04-01,Software Consultant,Manufacturing,Mass Customer,N,No,16.0,48 Shoshone Park,2066,NSW,Australia,9,2702.4932060206506
179,Iain,Haversham,Male,92,1950-12-26,Sales Representative,Retail,Mass Customer,N,Yes,13.0,170 Briar Crest Place,2120,NSW,Australia,10,2724.9822538895696
180,Keriann,Newham,Female,71,1975-03-26,Assistant Manager,Financial Services,Mass Customer,N,No,5.0,0193 Northland Street,4179,QLD,Australia,9,2703.721594755843
181,Conroy,Rappaport,Male,39,1965-01-08,Assistant Manager,Health,High Net Worth,N,No,9.0,5219 Pearson Drive,2148,NSW,Australia,9,2700.900840767329
182,Dorian,Rustman,Male,78,1974-12-09,Junior Executive,Manufacturing,Mass Customer,N,No,18.0,6156 Summit Center,4352,QLD,Australia,7,2710.8165902845835
183,Quillan,Guinane,Male,36,1946-03-24,Community Outreach Specialist,,High Net Worth,N,Yes,21.0,803 Badeau Point,2177,NSW,Australia,8,2707.5127995997805
184,Harlin,Mazin,Male,34,1974-03-25,Computer Systems Analyst I,Manufacturing,Mass Customer,N,Yes,13.0,735 Westridge Road,2454,NSW,Australia,7,2714.518419281584
185,Eustacia,Dornan,Female,68,1985-09-02,Account Representative IV,Property,Mass Customer,N,No,5.0,1190 Hanson Street,3806,VIC,Australia,9,2690.847671606216
186,Maury,Galego,Male,65,1992-07-27,Social Worker,Health,High Net Worth,N,Yes,3.0,370 Division Junction,3032,VIC,Australia,10,2716.216277640709
187,Reggie,Kernar,Female,26,1971-11-28,Senior Editor,Financial Services,High Net Worth,N,No,17.0,90 Northport Hill,2228,NSW,Australia,10,2692.4842258851995
188,Brigitte,Whellams,Female,67,1973-05-09,Payment Adjustment Coordinator,,Mass Customer,N,Yes,17.0,77785 Veith Lane,2766,NSW,Australia,8,2704.374814666236
189,Kinna,Kollasch,Female,7,1986-11-09,Safety Technician I,Property,High Net Worth,N,No,9.0,232 Knutson Park,4060,QLD,Australia,10,2687.627115488968
190,Maurizio,Comi,Male,74,1996-05-30,VP Product Management,IT,Affluent Customer,N,No,10.0,25805 Eagan Place,2766,NSW,Australia,9,2706.4600240883833
191,Elbertina,Fendley,Female,32,1992-03-27,Physical Therapy Assistant,Property,Affluent Customer,N,No,8.0,743 Debra Court,2117,NSW,Australia,11,2689.2111223585866
192,Franklin,Wohler,Male,55,1938-10-16,Clinical Specialist,Health,Mass Customer,N,Yes,7.0,6966 Delladonna Street,2250,NSW,Australia,8,2711.617311816464
193,Allyson,Petchell,Female,16,1970-03-19,Human Resources Manager,Telecommunications,High Net Worth,N,No,10.0,98221 Pennsylvania Place,2170,NSW,Australia,8,2678.6889881118473
194,Ermentrude,Heindle,Female,47,1969-08-02,GIS Technical Architect,Argiculture,Mass Customer,N,No,7.0,307 Knutson Center,2226,NSW,Australia,10,2691.9826427722273
195,Alanna,Lerway,Female,26,1944-01-05,Dental Hygienist,Health,Mass Customer,N,Yes,11.0,593 Alpine Drive,3195,VIC,Australia,12,2693.040571327494
196,Vincent,Jopke,Male,6,1972-03-10,Analog Circuit Design manager,Property,Affluent Customer,N,No,16.0,45788 Stang Plaza,3687,VIC,Australia,3,2691.2668712783366
197,Mandie,Jeffryes,Female,60,1981-02-16,Business Systems Development Analyst,,High Net Worth,N,No,7.0,96515 Di Loreto Pass,4109,QLD,Australia,9,2699.6575546497616
198,Collete,Dory,Female,66,1990-01-09,Information Systems Manager,,High Net Worth,N,No,2.0,8625 Dakota Plaza,2210,NSW,Australia,9,2696.7807313777703
199,Leonid,Dorricott,Male,44,1993-11-18,Environmental Tech,,Affluent Customer,N,No,3.0,02 Hoffman Road,2448,NSW,Australia,3,2704.151908654737
200,Charlena,Berney,Female,55,1966-01-02,Geological Engineer,Manufacturing,High Net Worth,N,Yes,12.0,496 Logan Center,4207,QLD,Australia,4,2708.9459371996154
201,Alfonso,Massel,Male,70,1940-12-05,,,Mass Customer,N,Yes,13.0,6065 Talisman Crossing,3977,VIC,Australia,7,2716.8150643499657
202,Engracia,Dobbs,Female,84,1959-04-19,,Health,Mass Customer,N,No,15.0,72 Eliot Place,2250,NSW,Australia,8,2696.174706606128
203,Glyn,,Male,47,1945-02-13,General Manager,Manufacturing,Affluent Customer,N,Yes,21.0,67 Bluejay Plaza,2300,NSW,Australia,9,2711.9254699757075
204,Rosemonde,Cartwight,Female,44,1952-10-20,Analyst Programmer,Retail,Mass Customer,N,Yes,7.0,518 Paget Hill,4605,QLD,Australia,1,2706.2457086912
205,Alano,Satchel,Male,2,1998-11-26,Recruiting Manager,,Mass Customer,N,No,2.0,87107 Shelley Crossing,2429,NSW,Australia,7,2695.4862641759423
206,Corrine,Baribal,Female,19,1948-10-12,Senior Sales Associate,,Affluent Customer,N,Yes,12.0,3 Mallory Circle,2170,NSW,Australia,8,2693.840717993125
207,Benoit,Harniman,Male,31,1976-08-27,Research Assistant II,Telecommunications,Affluent Customer,N,No,9.0,1582 Bashford Drive,4018,QLD,Australia,7,2704.096603308148
208,Jeanne,Darte,Female,70,1955-08-18,,,Mass Customer,N,Yes,11.0,3 Homewood Park,2756,NSW,Australia,7,2705.896809525324
209,Jenelle,Fearnill,Female,12,1958-01-03,Social Worker,Health,High Net Worth,N,No,19.0,06 Old Gate Park,2144,NSW,Australia,9,2683.1657332966465
210,Tannie,Gambrell,Male,92,1967-05-25,Financial Analyst,Financial Services,Affluent Customer,N,No,4.0,49 Surrey Point,4710,QLD,Australia,4,2719.047252414631
211,Mick,Macewan,Male,32,1967-12-12,Senior Cost Accountant,Financial Services,Mass Customer,N,No,16.0,59254 Northland Alley,2032,NSW,Australia,10,2705.027548169313
212,Abbie,Oldman,Male,82,1983-11-26,,Health,High Net Worth,N,Yes,5.0,4 North Drive,2168,NSW,Australia,8,2717.2207084183856
213,Tabbie,Curner,Male,12,1997-03-13,Chief Design Engineer,Retail,Mass Customer,N,No,6.0,89 Parkside Street,3021,VIC,Australia,6,2695.136265586682
214,Shane,Killen,Male,28,1956-10-16,Account Executive,Entertainment,High Net Worth,N,No,10.0,7 Hazelcrest Place,2165,NSW,Australia,8,2691.7790704751724
215,Roberta,Goodale,Female,9,1947-02-28,Information Systems Manager,Property,Mass Customer,N,Yes,22.0,013 David Junction,4211,QLD,Australia,7,2696.0383406535584
216,Kippy,Barabisch,Male,11,2000-04-07,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,840 Graceland Street,2125,NSW,Australia,11,2694.8525725161057
217,Rosalinde,Cubuzzi,Female,50,1997-09-04,Business Systems Development Analyst,,Mass Customer,N,No,5.0,6 Lotheville Trail,2444,NSW,Australia,7,2691.3369747131346
218,Cami,Barnbrook,Female,8,1963-01-01,Occupational Therapist,Health,Affluent Customer,N,Yes,18.0,890 Truax Lane,4285,QLD,Australia,2,2694.1905389369867
219,Dorian,Stollen,Male,78,1980-02-16,Statistician I,Financial Services,Mass Customer,N,Yes,18.0,72922 Cambridge Terrace,2026,NSW,Australia,11,2723.377295935017
220,Hunfredo,Hayball,Male,7,1994-04-15,,IT,Affluent Customer,N,No,3.0,60461 Esch Avenue,2227,NSW,Australia,8,2694.075665019263
221,Giorgi,O'Shirine,Male,68,1981-06-20,Payment Adjustment Coordinator,Retail,Mass Customer,N,Yes,15.0,6 Novick Alley,3934,VIC,Australia,8,2713.88703474611
222,Kort,Disley,Male,66,1979-02-05,Technical Writer,Health,Mass Customer,N,Yes,7.0,76 Donald Trail,2160,NSW,Australia,9,2719.0230527617773
223,Gretna,Thredder,Female,62,1966-01-08,,,Mass Customer,N,No,18.0,1607 Westridge Drive,2203,NSW,Australia,11,2691.2280540874685
224,Tobiah,Heinsius,Male,66,2000-01-25,Chief Design Engineer,Health,High Net Worth,N,No,9.0,3630 Dawn Crossing,2446,NSW,Australia,8,2706.8873064983213
225,Wallace,Newart,Male,91,1977-12-06,,IT,Mass Customer,N,No,17.0,29007 Dapin Street,4650,QLD,Australia,1,2718.004306997981
226,Hersh,Stubbert,Male,0,2000-06-25,Technical Writer,Manufacturing,Mass Customer,N,Yes,15.0,68 Fairfield Street,4115,QLD,Australia,8,2718.1589393985564
227,Hatti,Carletti,U,35,,Legal Assistant,IT,Affluent Customer,N,Yes,11.0,6 Iowa Center,2519,NSW,Australia,9,2700.111333223195
228,Wyn,Saynor,Male,54,1964-06-22,Cost Accountant,Financial Services,High Net Worth,N,No,8.0,5 Briar Crest Road,2099,NSW,Australia,9,2709.4315424875977
229,Maribeth,Stivani,Female,46,1954-11-13,Associate Professor,Financial Services,Mass Customer,N,No,7.0,945 Bobwhite Court,2430,NSW,Australia,8,2693.9822237342332
230,Abigale,Sives,Female,48,1963-12-13,VP Marketing,Health,Affluent Customer,N,Yes,14.0,2 Glendale Center,4207,QLD,Australia,4,2705.9401908100335
231,Gothart,Artus,Male,52,1978-05-31,Health Coach IV,Health,Mass Customer,N,Yes,14.0,21824 Northridge Alley,2117,NSW,Australia,10,2715.32666488778
232,Danny,Bodle,Male,50,1943-09-24,Statistician I,Manufacturing,Mass Customer,N,Yes,18.0,68 Anthes Park,2007,NSW,Australia,9,2709.4098868056617
233,Vittorio,Boxen,Male,94,1965-08-15,Mechanical Systems Engineer,,Mass Customer,N,No,14.0,3 Anthes Court,2148,NSW,Australia,9,2712.4453034504313
234,Deborah,Petrovsky,Female,53,1943-07-14,Teacher,Property,Mass Customer,N,No,16.0,036 Redwing Street,2011,NSW,Australia,7,2690.1270924460327
235,Agace,Hedge,Female,25,1997-07-23,Media Manager II,,Mass Customer,N,Yes,13.0,92 Petterle Place,3429,VIC,Australia,8,2697.687597106859
236,Rolland,Esmead,Male,41,1940-07-13,,Health,Affluent Customer,N,No,8.0,72008 7th Avenue,2200,NSW,Australia,8,2697.364008361424
237,Latrena,Walklate,Female,97,1943-10-05,Mechanical Systems Engineer,Telecommunications,High Net Worth,N,Yes,13.0,87 Sheridan Junction,2281,NSW,Australia,8,2711.788883282945
238,Mariquilla,Springthorpe,Female,30,1939-04-04,Director of Sales,,Mass Customer,N,Yes,8.0,811 Melrose Park,2224,NSW,Australia,10,2696.36061930512
239,Leticia,Danovich,Female,84,1941-10-02,Design Engineer,Entertainment,Mass Customer,N,Yes,15.0,2 Logan Avenue,4307,QLD,Australia,1,2713.17124832894
240,Harman,Lynds,Male,4,1961-05-27,Professor,,Mass Customer,N,Yes,5.0,538 Gina Way,4105,QLD,Australia,8,2703.37182014892
241,Farra,Matyushkin,Female,18,1974-01-24,VP Quality Control,Manufacturing,High Net Worth,N,Yes,9.0,52761 Portage Crossing,3170,VIC,Australia,9,2693.499284304968
242,Robenia,Monks,Female,94,1959-05-08,Nurse Practicioner,Manufacturing,Mass Customer,N,No,5.0,8 Fieldstone Street,4065,QLD,Australia,9,2701.9555863082387
243,Roman,Eastwood,Male,57,1969-09-21,Associate Professor,Manufacturing,Affluent Customer,N,Yes,16.0,8957 Anhalt Alley,3004,VIC,Australia,4,2712.898020613957
244,Solomon,Bruck,Male,29,1957-11-15,Junior Executive,Health,Mass Customer,N,No,12.0,5 High Crossing Junction,4556,QLD,Australia,8,2701.470415510161
245,Krystyna,Airey,Female,2,1950-09-05,Safety Technician II,,Mass Customer,N,Yes,19.0,75760 Toban Junction,4006,QLD,Australia,5,2692.966621650058
246,Katharine,Redbourn,Female,8,1967-09-11,Recruiter,Manufacturing,Affluent Customer,N,Yes,4.0,178 Waxwing Trail,3134,VIC,Australia,10,2688.2361332715554
247,Cammy,Stoneham,Female,74,1963-05-02,Business Systems Development Analyst,Financial Services,High Net Worth,N,No,14.0,8648 Green Alley,4680,QLD,Australia,3,2706.286533216171
248,Ellsworth,Andrieux,Male,49,1971-04-26,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10.0,08912 Carberry Place,4036,QLD,Australia,7,2719.746190922631
249,Federico,Leuty,Male,59,1978-12-11,Product Engineer,Property,High Net Worth,N,Yes,11.0,720 Menomonie Crossing,2380,NSW,Australia,4,2716.2204008805747
250,Ferdy,Hornung,Male,57,1974-05-14,Analog Circuit Design manager,Entertainment,High Net Worth,N,No,18.0,0686 Hallows Trail,4506,QLD,Australia,3,2706.614895433115
251,Sunny,Christescu,Female,90,1975-03-12,Cost Accountant,Financial Services,Mass Customer,N,No,11.0,6668 Blue Bill Park Plaza,2209,NSW,Australia,10,2706.202836801842
252,Shadow,Yakutin,Male,85,1967-02-03,Software Test Engineer IV,Health,Affluent Customer,N,Yes,6.0,06 Dwight Park,4119,QLD,Australia,2,2725.209575692869
253,Sharai,Priddie,Female,13,1961-01-16,Sales Representative,Retail,Mass Customer,N,No,9.0,5202 Crowley Place,2145,NSW,Australia,9,2683.5894233731137
254,Celeste,Fretson,Female,91,1980-09-16,Product Engineer,IT,Mass Customer,N,No,9.0,14709 Portage Avenue,2166,NSW,Australia,9,2701.31557856569
255,Lea,Ilyinski,Female,75,1997-09-25,Structural Analysis Engineer,Financial Services,High Net Worth,N,No,12.0,895 Glendale Park,2026,NSW,Australia,12,2705.944806232905
256,Dyann,Olechnowicz,Female,17,1939-07-17,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16.0,0474 Bowman Hill,3031,VIC,Australia,10,2680.02445317297
257,Delly,Sunman,Female,49,1959-04-11,Account Coordinator,Retail,Mass Customer,N,No,15.0,652 Fuller Terrace,3206,VIC,Australia,12,2688.166503161028
258,Malvin,Ryhorovich,Male,37,1962-03-03,Quality Control Specialist,,Mass Customer,N,No,5.0,5356 Sugar Plaza,4818,QLD,Australia,3,2701.980287332322
259,Tanya,Hamberston,Female,45,2000-09-25,Product Engineer,,Mass Customer,N,Yes,9.0,7 Schiller Point,4113,QLD,Australia,6,2708.4062858870852
260,Kaela,Romaines,Female,41,1971-11-27,Geological Engineer,Manufacturing,High Net Worth,N,No,19.0,9193 Prairieview Drive,2155,NSW,Australia,10,2690.179240225274
261,Evonne,Bembridge,Female,9,1969-07-06,Recruiting Manager,Retail,Mass Customer,N,Yes,14.0,13272 Basil Avenue,3103,VIC,Australia,9,2691.2538724864426
262,Shannen,Lewin,Female,21,1991-06-07,Analog Circuit Design manager,Argiculture,High Net Worth,N,No,6.0,29 Aberg Crossing,4210,QLD,Australia,6,2691.9566235699554
263,Bogey,Attew,Male,88,1992-11-18,Software Engineer II,IT,Mass Customer,N,Yes,10.0,4 Monterey Road,4165,QLD,Australia,9,2723.975324263661
264,Zondra,Ringham,Female,36,1948-01-13,Cost Accountant,Financial Services,Mass Customer,N,Yes,7.0,416 Lighthouse Bay Lane,4510,QLD,Australia,5,2706.1006806819078
265,Barnebas,Apfel,Male,57,1996-02-19,Account Executive,Manufacturing,Affluent Customer,N,Yes,2.0,05475 Elgar Place,4000,QLD,Australia,6,2722.2090041002643
266,Alleen,Eaken,Female,56,1938-08-31,,,Mass Customer,N,No,10.0,343 Lakewood Center,2089,NSW,Australia,12,2686.9795676770445
267,Gerri,Schimann,Female,81,1969-11-17,Desktop Support Technician,Property,Mass Customer,N,Yes,18.0,47 Kim Terrace,2566,NSW,Australia,8,2703.4500376050573
268,Antonietta,Egle,Female,82,1973-09-25,Actuary,Financial Services,Mass Customer,N,No,7.0,590 Hagan Parkway,3805,VIC,Australia,7,2702.2308802311327
269,Raff,Waycott,Male,70,1951-12-16,Engineer IV,Manufacturing,Affluent Customer,N,Yes,14.0,94694 Eagle Crest Terrace,3977,VIC,Australia,7,2714.3439672638624
270,Lark,Gonet,Female,89,1972-01-17,Database Administrator II,Health,High Net Worth,N,No,8.0,261 Orin Center,2763,NSW,Australia,8,2698.1506298184927
271,Cletis,Longley,Male,84,1996-07-01,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,1.0,667 Waxwing Plaza,3199,VIC,Australia,7,2722.0539308640973
272,Bartram,Di Lucia,Male,70,1961-01-03,,Argiculture,Mass Customer,N,Yes,5.0,83509 Delaware Street,2480,NSW,Australia,3,2715.5153500151296
273,Theresa,Cowper,Female,99,1976-08-24,Accountant III,Manufacturing,Mass Customer,N,No,3.0,88 Mifflin Pass,2529,NSW,Australia,10,2702.7097187978356
274,Philbert,Raraty,Male,48,1956-06-28,Executive Secretary,Manufacturing,Mass Customer,N,No,6.0,10 Dexter Park,2177,NSW,Australia,9,2702.1485623960593
275,Egon,Ortells,Male,35,1976-06-11,Structural Engineer,Manufacturing,Affluent Customer,N,No,13.0,3 Sundown Hill,2168,NSW,Australia,9,2704.100139437067
276,Dahlia,Shovlar,Female,90,1966-03-07,Environmental Specialist,,Affluent Customer,N,Yes,7.0,655 Glendale Trail,3976,VIC,Australia,3,2708.9346514619933
277,Timi,Duny,Female,70,1953-03-12,Office Assistant II,Telecommunications,High Net Worth,N,No,6.0,39192 Glendale Alley,2092,NSW,Australia,12,2694.9835760193546
278,Dominick,Asher,Male,50,1962-10-06,Research Associate,Health,Affluent Customer,N,Yes,5.0,7307 Lake View Crossing,3804,VIC,Australia,9,2708.345667653125
279,Raye,Roo,Female,64,1976-03-07,Database Administrator I,Financial Services,Mass Customer,N,Yes,16.0,1199 Express Plaza,3046,VIC,Australia,9,2708.750655747032
280,Becka,Hacon,Female,81,1965-07-03,General Manager,Financial Services,Affluent Customer,N,No,17.0,1 Namekagon Point,3791,VIC,Australia,9,2700.76433844188
281,Cirillo,Frossell,Male,7,1968-10-14,Graphic Designer,,Mass Customer,N,No,6.0,602 Meadow Vale Lane,2111,NSW,Australia,12,2694.397853233935
282,Verla,Dumingos,Female,26,1971-09-18,Design Engineer,Telecommunications,Mass Customer,N,Yes,10.0,6784 Spohn Alley,3021,VIC,Australia,8,2688.7931826314316
283,Sherrie,Godleman,Female,37,1978-04-02,Associate Professor,Manufacturing,Mass Customer,N,No,19.0,67 Shelley Crossing,3350,VIC,Australia,2,2686.6507943696183
284,Dexter,Shutle,Male,81,1959-01-05,Quality Control Specialist,,Mass Customer,N,No,17.0,07 Dayton Court,4005,QLD,Australia,7,2713.3800884389434
285,Konstanze,Hovie,Female,88,1967-01-09,Pharmacist,Health,Mass Customer,N,No,11.0,351 Sunfield Lane,4370,QLD,Australia,7,2703.850511674414
286,Bink,Bentje,Male,3,1957-03-23,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,19.0,8427 Moulton Place,2680,NSW,Australia,3,2709.2047292319025
287,Taber,Szymon,Male,70,1947-04-22,Senior Sales Associate,Argiculture,Affluent Customer,N,No,13.0,984 Del Sol Junction,4659,QLD,Australia,8,2711.295987979149
288,Debbi,Dannatt,Female,2,1958-12-28,Technical Writer,,Affluent Customer,N,No,6.0,3 Pepper Wood Hill,4218,QLD,Australia,10,2685.1577977596044
289,Giana,Staresmeare,Female,96,1976-04-20,Account Representative IV,Retail,Affluent Customer,N,Yes,9.0,8737 Scoville Center,2770,NSW,Australia,7,2712.850727169302
290,Morton,Petkens,Male,50,1990-11-13,Account Coordinator,Manufacturing,High Net Worth,N,Yes,10.0,385 Montana Place,3012,VIC,Australia,1,2710.1712773958893
291,Vittoria,Whitney,Female,95,1981-06-03,Research Assistant I,,High Net Worth,N,No,12.0,3 Surrey Court,2019,NSW,Australia,11,2703.5490998207683
292,Paquito,Atwood,Male,15,1972-07-30,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,9.0,2 Magdeline Street,3199,VIC,Australia,8,2691.350292105163
293,Dimitri,Tribbeck,Male,89,1958-12-07,Chief Design Engineer,,Affluent Customer,N,No,20.0,93235 Hoard Trail,3165,VIC,Australia,6,2708.5192335285947
294,Shelli,Bartholomaus,Female,88,1963-05-11,Associate Professor,Health,Mass Customer,N,Yes,6.0,356 Carberry Avenue,3082,VIC,Australia,7,2707.408337375895
295,Kermit,Lebond,Male,36,1980-02-01,Financial Advisor,Financial Services,Mass Customer,N,No,4.0,71 Ludington Center,4208,QLD,Australia,8,2706.044275590536
296,Biddie,Gorce,Female,68,1988-01-30,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,5.0,2116 Continental Terrace,2795,NSW,Australia,7,2710.6979720540517
297,Rupert,Marrow,Male,73,1970-08-08,,Property,High Net Worth,N,No,19.0,2 7th Way,2760,NSW,Australia,8,2705.643134941554
298,Geoff,Sitford,Male,97,1965-02-27,Account Executive,Financial Services,Mass Customer,N,Yes,4.0,7 Elgar Road,2148,NSW,Australia,8,2724.4588290858546
299,Ange,Chitham,Female,91,1991-02-14,,Argiculture,Mass Customer,N,No,10.0,00003 Hoffman Pass,2560,NSW,Australia,8,2695.9279725098613
300,Tiphanie,Blackader,Female,59,1947-10-08,Physical Therapy Assistant,Retail,Mass Customer,N,No,17.0,71 Stone Corner Avenue,2007,NSW,Australia,11,2692.247101972822
301,Zollie,Crinidge,Male,39,1988-01-10,Systems Administrator I,Retail,Mass Customer,N,Yes,10.0,0 Esker Avenue,4019,QLD,Australia,5,2711.0134294040213
302,Daisy,Pollen,Female,97,1993-08-09,Cost Accountant,Financial Services,Mass Customer,N,No,7.0,61825 Debs Terrace,3167,VIC,Australia,9,2706.8046417535047
303,Emelen,Bidnall,Male,79,1981-08-05,Systems Administrator IV,Health,Affluent Customer,N,Yes,11.0,11 Oak Terrace,2026,NSW,Australia,12,2721.207737323532
304,Linette,Boman,Female,56,1949-05-20,Account Executive,,Affluent Customer,N,No,11.0,7 Michigan Hill,2076,NSW,Australia,11,2691.7599311782596
305,Manya,Abramovici,Female,42,1955-07-17,Quality Engineer,Financial Services,High Net Worth,N,Yes,13.0,8 Randy Park,4214,QLD,Australia,8,2710.6441167803246
306,Brynna,Tivers,Female,81,1974-08-09,Recruiting Manager,Financial Services,Mass Customer,N,No,6.0,0 Mayfield Parkway,4272,QLD,Australia,7,2708.333537001325
307,Art,Carolan,Male,1,1954-11-09,Marketing Manager,,Affluent Customer,N,Yes,11.0,57903 Hanson Parkway,2570,NSW,Australia,9,2702.9114734510727
308,Alfi,Sabbins,Female,63,1959-06-12,,Financial Services,High Net Worth,N,Yes,18.0,763 Ridgeway Place,2344,NSW,Australia,3,2707.3694810329325
309,Loleta,Aberdalgy,Female,45,1981-02-15,Occupational Therapist,Health,Mass Customer,N,No,11.0,99 Westend Court,2287,NSW,Australia,6,2692.1905137582967
310,Aldric,Birney,Male,21,1971-08-19,,Manufacturing,Mass Customer,N,Yes,14.0,5 Caliangt Center,2546,NSW,Australia,6,2708.7799812231683
311,Natividad,Balducci,Female,39,1991-02-07,,Property,High Net Worth,N,Yes,10.0,4472 Washington Junction,3206,VIC,Australia,11,2694.546627677292
312,Claudine,Dymick,Female,28,1965-12-13,Design Engineer,Health,Mass Customer,N,No,5.0,31675 Corry Way,3977,VIC,Australia,5,2679.2102125381907
313,Seamus,Cains,Male,61,1989-12-15,Teacher,Manufacturing,High Net Worth,N,No,7.0,4882 Dakota Center,2305,NSW,Australia,8,2705.7404442437855
314,Guss,Karim,Male,95,1968-11-24,Senior Sales Associate,Manufacturing,Mass Customer,N,No,7.0,4 Warner Circle,2227,NSW,Australia,11,2713.5555273147565
315,Julietta,Setchfield,Female,73,1992-01-31,Operator,,High Net Worth,N,Yes,3.0,4 Manufacturers Crossing,4170,QLD,Australia,8,2711.0792763880913
316,Roch,Symson,Female,96,1978-05-13,Office Assistant I,Manufacturing,High Net Worth,N,No,18.0,016 Westport Park,3073,VIC,Australia,9,2696.383025422156
317,Audry,Fann,Female,3,1957-10-17,Pharmacist,Health,Mass Customer,N,Yes,15.0,19 Debs Parkway,3029,VIC,Australia,6,2689.5983539346776
318,Cecelia,Cisar,Female,20,1985-03-26,,Property,Mass Customer,N,Yes,15.0,665 Sachs Way,4212,QLD,Australia,7,2701.0552494196236
319,Clari,Voas,Female,74,1955-07-28,Human Resources Assistant II,Health,Affluent Customer,N,Yes,14.0,4110 Mifflin Center,2127,NSW,Australia,8,2704.5613653870755
320,Zach,Hedman,Male,87,1981-09-11,Analyst Programmer,Financial Services,Affluent Customer,N,Yes,4.0,62 Spaight Center,2566,NSW,Australia,9,2725.6750946548036
321,Paxon,Roomes,Male,78,1976-11-06,Information Systems Manager,,High Net Worth,N,Yes,7.0,3 Express Lane,3021,VIC,Australia,7,2718.491285248443
322,Parnell,Lamprey,Male,23,1977-04-08,Engineer III,Financial Services,High Net Worth,N,No,12.0,7353 Mallard Junction,2165,NSW,Australia,6,2705.6327909067427
323,Honey,Gosdin,Female,0,1981-11-29,Software Engineer I,Property,Mass Customer,N,No,17.0,066 Warner Trail,2582,NSW,Australia,9,2691.9736687412887
324,Sonny,McCart,Male,35,1992-08-27,Account Representative I,Manufacturing,High Net Worth,N,No,9.0,52752 Barby Hill,3020,VIC,Australia,9,2699.148591659382
325,Rozamond,Turtle,U,69,,Legal Assistant,IT,Mass Customer,N,Yes,3.0,57025 New Castle Street,3850,VIC,Australia,3,2704.6173324383194
326,Deirdre,Burgoine,Female,14,1955-01-08,Programmer III,Health,High Net Worth,N,No,7.0,0 Stoughton Park,3000,VIC,Australia,1,2682.463987170253
327,Haleigh,,Female,17,1952-05-19,Senior Sales Associate,Financial Services,Mass Customer,N,Yes,18.0,49 Jana Point,4503,QLD,Australia,4,2701.100133926336
328,Aldridge,Poskitt,Male,84,1982-02-10,VP Sales,,Mass Customer,N,No,12.0,7 Fordem Point,4161,QLD,Australia,5,2714.5797354765277
329,Zechariah,McReidy,Male,32,1978-07-22,Technical Writer,Manufacturing,High Net Worth,N,No,21.0,797 Westend Street,4207,QLD,Australia,6,2704.9080701967546
