customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,profit
1051,Xylia,Lange,Female,34,1977-09-29,Help Desk Technician,Property,High Net Worth,N,Yes,14.0,2330 Huxley Crossing,2570,NSW,Australia,10,1294.6899999999998
1052,Dela,Flannigan,Female,31,1986-02-02,Junior Executive,Financial Services,High Net Worth,N,No,3.0,5811 Hanson Lane,2260,NSW,Australia,7,3260.3199999999997
1053,Davon,Stanyland,Male,98,1962-05-20,,Manufacturing,Mass Customer,N,Yes,8.0,7 Main Crossing,2065,NSW,Australia,12,1566.26
1054,Natal,Matiewe,Male,27,1983-08-09,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13.0,682 Spenser Plaza,3977,VIC,Australia,6,3406.16
1055,Danell,Rose,Female,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,N,No,12.0,1149 Riverside Parkway,2016,NSW,Australia,11,343.24
1056,Kendricks,Markel,Male,96,1966-12-18,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6.0,1176 Pine View Lane,2112,NSW,Australia,11,3954.42
1057,Laryssa,Durdle,Female,73,1969-04-06,Registered Nurse,Health,Mass Customer,N,No,5.0,22 Sachtjen Avenue,2137,NSW,Australia,12,3130.44
1058,Gretel,Gionettitti,Female,37,1987-10-24,Research Assistant IV,Retail,Affluent Customer,N,Yes,4.0,6 Pankratz Crossing,2228,NSW,Australia,11,759.57
1059,Chantal,Plante,Female,68,1968-02-16,Account Representative III,Entertainment,High Net Worth,N,Yes,6.0,6988 Acker Crossing,2217,NSW,Australia,10,1618.8300000000002
1060,Vanda,Boadby,Female,88,1961-11-23,Associate Professor,Argiculture,Affluent Customer,N,Yes,13.0,9993 Mccormick Street,2223,NSW,Australia,8,2475.2799999999997
1061,Anderson,,Male,34,1988-11-07,Speech Pathologist,Financial Services,Mass Customer,N,No,19.0,7 Holmberg Circle,2018,NSW,Australia,9,1137.94
1062,Tish,Mowett,Female,32,1975-09-28,Junior Executive,,Mass Customer,N,No,14.0,7 Village Green Circle,3109,VIC,Australia,10,4450.85
1063,Terrence,Geck,Male,22,1987-03-01,Actuary,Financial Services,Affluent Customer,N,Yes,13.0,4044 Tennessee Parkway,2315,NSW,Australia,9,3112.6900000000005
1064,Thornie,Andrusov,Male,3,1977-06-13,Librarian,Entertainment,Affluent Customer,N,Yes,8.0,4297 Emmet Lane,2170,NSW,Australia,8,1398.3999999999999
1065,Chilton,Ghirigori,Male,8,1962-06-27,Quality Engineer,Financial Services,Mass Customer,N,Yes,8.0,6 Sycamore Drive,4053,QLD,Australia,7,2753.3199999999997
1066,Hailey,Ricciardi,Male,45,1995-10-06,Recruiter,Telecommunications,High Net Worth,N,No,12.0,6 Barby Road,4300,QLD,Australia,4,1396.98
1067,Berri,Cotillard,Female,13,1965-05-17,Engineer IV,Financial Services,Mass Customer,N,Yes,13.0,37495 Summerview Park,2619,NSW,Australia,7,741.97
1068,Frazer,Searston,Male,5,1995-03-21,,Health,Mass Customer,N,Yes,3.0,3 Center Crossing,2452,NSW,Australia,3,4841.71
1069,Reese,Titterington,Male,85,1976-04-15,Web Designer I,Telecommunications,Mass Customer,N,No,15.0,19386 Burrows Way,2229,NSW,Australia,10,1982.69
1070,Albert,Gomery,Male,5,1995-06-04,Account Representative IV,,Mass Customer,N,No,1.0,4 Quincy Trail,2800,NSW,Australia,3,3559.49
1071,Chrisy,Miranda,Male,68,1986-12-29,,Retail,High Net Worth,N,No,1.0,69881 Westport Parkway,2880,NSW,Australia,1,3359.09
1072,Curt,Petrello,Male,60,1957-06-01,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,44 Ramsey Road,2515,NSW,Australia,9,2102.32
1073,Elbertina,Donne,Female,77,1980-02-25,Associate Professor,,Affluent Customer,N,Yes,7.0,12764 Raven Plaza,4020,QLD,Australia,7,2723.99
1074,Griswold,Juett,Male,43,1974-07-14,Accounting Assistant IV,,High Net Worth,N,Yes,18.0,356 Petterle Way,2193,NSW,Australia,9,4053.6800000000003
1075,Cullin,Elcoate,Male,26,1967-07-25,Administrative Officer,Manufacturing,High Net Worth,N,No,7.0,2827 Fallview Lane,2064,NSW,Australia,9,2242.1199999999994
1076,Siegfried,Trattles,Male,33,2000-06-06,Pharmacist,Health,Affluent Customer,N,No,2.0,7 Del Sol Road,4220,QLD,Australia,9,8104.540000000001
1077,Sheba,Este,Female,8,1955-10-11,,Telecommunications,Mass Customer,N,Yes,18.0,05415 Basil Junction,2450,NSW,Australia,8,1658.4500000000003
1078,Abe,Pilley,Male,69,1976-06-05,Executive Secretary,Manufacturing,Mass Customer,N,No,20.0,09 Warbler Court,4152,QLD,Australia,9,899.97
1079,Dennie,L' Anglois,Male,70,1978-01-03,Nurse Practicioner,Manufacturing,Mass Customer,N,No,18.0,847 David Hill,4035,QLD,Australia,8,2306.99
1080,Monah,Talbot,Female,70,1999-12-26,Speech Pathologist,Property,Mass Customer,N,Yes,2.0,24596 Hoepker Avenue,2322,NSW,Australia,4,1857.62
1081,Marga,Cradduck,Female,25,1985-10-21,Social Worker,Health,Mass Customer,N,No,16.0,75 Mesta Hill,4509,QLD,Australia,7,3227.8900000000003
1082,Guinevere,Kelby,U,90,,Financial Analyst,Financial Services,Mass Customer,N,Yes,,7258 Mandrake Terrace,3138,VIC,Australia,9,2832.7000000000003
1083,Chadd,Fowlds,Male,46,1996-08-07,VP Product Management,,Affluent Customer,N,No,1.0,84741 Scoville Terrace,3029,VIC,Australia,5,880.99
1084,Serena,Jagson,Female,54,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,N,No,8.0,04328 Rowland Plaza,3441,VIC,Australia,9,6522.830000000001
1085,Lucho,Strafen,Male,4,1975-09-12,Internal Auditor,Health,Mass Customer,N,No,8.0,332 Maywood Crossing,3136,VIC,Australia,9,1081.65
1086,Ezechiel,Parnall,Male,84,1989-06-21,Statistician IV,Property,Mass Customer,N,Yes,4.0,6026 Graceland Crossing,2121,NSW,Australia,11,4705.65
1087,Lian,Madrell,Female,39,1979-09-18,Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0,0 Fremont Court,3023,VIC,Australia,7,1521.5700000000002
1088,Andy,Polgreen,Female,19,1989-07-21,Design Engineer,,High Net Worth,N,Yes,3.0,5515 Artisan Center,3337,VIC,Australia,3,3595.32
1089,Korney,Hess,Female,90,1988-09-17,Product Engineer,Property,Affluent Customer,N,No,12.0,0 Nevada Pass,2216,NSW,Australia,10,2349.2900000000004
1090,Lorettalorna,,Female,15,1975-07-15,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No,17.0,06 Heffernan Junction,4074,QLD,Australia,7,1529.0100000000002
1091,Keith,Housden,Male,19,1980-04-15,,Health,Mass Customer,N,No,15.0,04 Onsgard Center,2101,NSW,Australia,9,4183.81
1092,Katlin,Creddon,Female,56,1935-08-22,VP Quality Control,Retail,Mass Customer,N,No,5.0,37 Division Way,2153,NSW,Australia,9,1245.27
1093,Clarita,Penright,Female,63,1996-09-13,Business Systems Development Analyst,,Affluent Customer,N,No,5.0,9623 Fisk Plaza,2164,NSW,Australia,8,7159.6900000000005
1094,Shaughn,Salters,Male,48,1975-12-27,Dental Hygienist,Health,High Net Worth,N,No,19.0,9419 Homewood Way,2160,NSW,Australia,9,3632.3
1095,Emelda,Gerler,Female,2,1958-08-29,Project Manager,Health,Mass Customer,N,No,6.0,26349 Spaight Junction,2756,NSW,Australia,8,4498.34
1096,Jakie,Mungham,Male,33,1969-11-29,Software Test Engineer I,Health,High Net Worth,N,No,14.0,1063 Forest Avenue,4510,QLD,Australia,3,2086.8500000000004
1097,Gwenora,Grabbam,Female,71,1968-01-31,Engineer II,Financial Services,Mass Customer,N,Yes,18.0,548 Dahle Lane,2075,NSW,Australia,11,666.7899999999998
1098,Maure,Crow,Female,99,1989-02-01,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12.0,4 Barby Road,2647,NSW,Australia,3,3879.1399999999994
1099,Jarrett,Maffia,Male,12,1975-01-13,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,11.0,258 Luster Court,2154,NSW,Australia,10,183.1999999999999
1100,Cord,Braundt,Male,59,1983-01-02,Engineer I,Manufacturing,Mass Customer,N,No,15.0,22669 Lien Center,2565,NSW,Australia,6,1051.23
1101,Haily,McWilliams,Female,76,1968-12-22,Senior Editor,,Mass Customer,N,No,15.0,9 Autumn Leaf Court,2731,NSW,Australia,4,4267.42
1102,Stephana,Puzey,Female,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15.0,9 Superior Plaza,3185,VIC,Australia,11,5025.4400000000005
1103,Glynnis,Sailor,Female,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,N,Yes,20.0,86603 Dexter Road,2164,NSW,Australia,9,7367.880000000001
1104,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,8 Ridgeview Park,2323,NSW,Australia,5,2568.9700000000003
1105,Sherman,McCusker,Male,39,1990-02-10,General Manager,,Mass Customer,N,No,18.0,4754 Ramsey Junction,3130,VIC,Australia,9,2712.5699999999997
1106,Sibyl,Bigmore,Female,2,1962-12-17,Software Consultant,Retail,Mass Customer,N,No,15.0,9 Dayton Alley,3757,VIC,Australia,7,5691.610000000001
1107,Maridel,Whitby,Female,70,1974-07-17,Social Worker,Health,High Net Worth,N,No,18.0,08 Carey Center,3284,VIC,Australia,6,1972.0299999999997
1108,Ginnie,Farriar,Female,86,1962-03-06,Dental Hygienist,Health,Mass Customer,N,No,17.0,915 Thackeray Junction,2204,NSW,Australia,11,1338.61
1109,Nestor,Billingsley,Male,21,1989-09-01,Web Developer II,Entertainment,High Net Worth,N,No,6.0,515 3rd Road,2037,NSW,Australia,12,683.2
1110,Lazar,Cherryman,Male,73,1991-03-17,Information Systems Manager,Retail,High Net Worth,N,No,12.0,184 Roth Pass,4211,QLD,Australia,7,4574.099999999999
1111,Zach,Maynard,Male,96,1960-03-04,Director of Sales,,High Net Worth,N,Yes,18.0,84 Porter Alley,2153,NSW,Australia,10,2561.15
1112,Jarrett,Chiplin,Male,25,1981-05-22,,,Mass Customer,N,Yes,13.0,79494 Ruskin Circle,2527,NSW,Australia,9,1217.23
1113,Dorie,Willock,Male,45,1992-06-24,Recruiter,Property,Mass Customer,N,No,6.0,98 Schiller Junction,2747,NSW,Australia,9,6072.4800000000005
1114,Evonne,Southan,Female,96,1976-06-03,Structural Engineer,Retail,Mass Customer,N,No,14.0,20519 Katie Circle,2152,NSW,Australia,8,1774.1199999999997
1115,Merola,Stutard,Female,33,1970-01-18,Account Coordinator,,High Net Worth,N,Yes,17.0,2273 Oneill Place,2118,NSW,Australia,11,4631.2300000000005
1116,Tori,Coche,Female,59,1974-06-26,Assistant Manager,Health,Mass Customer,N,Yes,16.0,03 6th Alley,2168,NSW,Australia,9,4053.92
1117,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,,Affluent Customer,N,No,14.0,8548 Hanover Park,2067,NSW,Australia,11,2524.5299999999997
1118,Colline,Coulman,Female,95,1975-12-19,Sales Representative,Retail,Mass Customer,N,Yes,9.0,4079 Lindbergh Center,3021,VIC,Australia,8,1858.97
1119,Lemmy,Bennit,Male,43,1976-10-09,,Entertainment,Mass Customer,N,Yes,19.0,338 Grasskamp Lane,2573,NSW,Australia,7,4825.85
1120,Jacquelyn,Rowlinson,Female,87,1980-08-31,Web Developer IV,Retail,Affluent Customer,N,No,12.0,0355 3rd Drive,2118,NSW,Australia,11,1785.8300000000002
1121,Dione,Raithby,Female,30,1984-01-21,Registered Nurse,Health,Mass Customer,N,Yes,3.0,0182 Esker Center,2759,NSW,Australia,9,327.07000000000016
1122,Gerladina,Carney,Female,59,1985-12-19,,,Mass Customer,N,No,11.0,48 Sheridan Road,3185,VIC,Australia,11,3026.3900000000003
1123,Dominick,Downey,Male,50,1962-06-18,,Property,Mass Customer,N,No,13.0,1879 Mitchell Center,2206,NSW,Australia,10,4235.799999999999
1124,Eben,Threader,Male,36,1965-02-03,Health Coach III,Health,Affluent Customer,N,Yes,9.0,81114 7th Place,4869,QLD,Australia,4,2742.04
1125,Raff,Everley,Male,25,1990-01-19,Software Test Engineer III,IT,Affluent Customer,N,No,9.0,1 Nevada Park,4226,QLD,Australia,8,2839.93
1126,Atlante,Sonley,Female,77,1973-09-27,Executive Secretary,,Mass Customer,N,No,14.0,6 Buell Point,2062,NSW,Australia,12,2135.37
1127,Elly,Ormshaw,Female,30,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8.0,4284 Debra Drive,4814,QLD,Australia,3,2285.05
1128,Kirsten,Longman,Female,47,1992-04-12,Financial Advisor,Financial Services,Mass Customer,N,Yes,8.0,8 Hansons Street,3076,VIC,Australia,7,3388.35
1129,Hercule,,Male,2,1977-06-29,VP Marketing,Entertainment,Mass Customer,N,Yes,9.0,7674 Roxbury Junction,4815,QLD,Australia,4,6790.6900000000005
1130,Juli,Prine,Female,90,1964-12-06,Sales Associate,,Mass Customer,N,No,16.0,771 Sugar Way,2076,NSW,Australia,11,3784.9799999999996
1131,Sigmund,Barkworth,Male,16,1956-08-07,VP Marketing,,Mass Customer,N,No,15.0,1792 Judy Road,2539,NSW,Australia,6,6295.52
1132,Coriss,Darkott,Female,99,1985-08-01,Actuary,Financial Services,Affluent Customer,N,Yes,9.0,92 Melvin Hill,2147,NSW,Australia,9,3640.6200000000003
1133,Forrester,McFetridge,Male,88,1968-01-26,,Manufacturing,Affluent Customer,N,No,6.0,592 Merry Lane,3184,VIC,Australia,3,5295.09
1134,Sullivan,Scullion,Male,22,1994-09-30,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3.0,6 Dapin Park,4503,QLD,Australia,6,1622.9800000000002
1135,Mireielle,Avrasin,Female,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11.0,03 Holmberg Park,4127,QLD,Australia,2,1758.9800000000002
1136,Ivan,Blackhall,Male,72,1977-08-31,Executive Secretary,Property,High Net Worth,N,No,7.0,8587 Graceland Way,2206,NSW,Australia,10,3451.83
1137,Jermayne,Hryniewicki,Male,46,1977-07-03,Business Systems Development Analyst,,Mass Customer,N,No,18.0,91 Messerschmidt Trail,3162,VIC,Australia,11,4837.19
1138,Elli,Loxdale,Female,77,1991-09-21,Statistician I,Retail,Mass Customer,N,Yes,5.0,5998 Bayside Terrace,2526,NSW,Australia,9,5174.44
1139,Shellysheldon,Wickey,Male,52,1982-09-15,Editor,Manufacturing,Mass Customer,N,Yes,16.0,107 Moland Court,2579,NSW,Australia,5,1434.57
1140,Deana,Rathbourne,Female,32,1986-02-25,Executive Secretary,,Mass Customer,N,Yes,13.0,4439 7th Terrace,2177,NSW,Australia,9,8533.230000000001
1141,Shannah,Gritsaev,Female,70,1981-09-19,,Financial Services,High Net Worth,N,Yes,4.0,2272 Dennis Alley,3165,VIC,Australia,10,772.0999999999999
1142,Michal,Paiton,Male,95,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2.0,0 Scofield Plaza,3201,VIC,Australia,4,1841.73
1143,Goraud,Boissieux,Male,64,1955-03-06,Office Assistant IV,Health,Mass Customer,N,Yes,6.0,51152 Brickson Park Crossing,2768,NSW,Australia,9,3277.7700000000004
1144,Damon,Phelip,Male,73,1996-12-12,Environmental Specialist,Health,High Net Worth,N,Yes,5.0,4668 Coleman Street,2160,NSW,Australia,5,5961.25
1145,Korella,Begin,Female,80,1965-09-26,,Property,Mass Customer,N,Yes,14.0,8 Moland Junction,2148,NSW,Australia,7,1172.58
1146,Hadleigh,Birley,Male,88,1992-08-31,Assistant Professor,Financial Services,High Net Worth,N,No,8.0,1 Raven Junction,4502,QLD,Australia,4,1294.4
1147,Tate,Studholme,Male,71,1968-07-09,Health Coach II,Entertainment,High Net Worth,N,Yes,9.0,40570 Acker Alley,2166,NSW,Australia,9,4173.67
1148,Inigo,Ojeda,Male,60,1987-09-28,Statistician IV,Financial Services,High Net Worth,N,No,5.0,893 Petterle Trail,4551,QLD,Australia,10,1689.75
1149,Ki,Odo,Female,29,1967-09-30,Developer III,,Affluent Customer,N,Yes,14.0,84 Monument Terrace,4127,QLD,Australia,4,2393.31
1150,Bernelle,Warwick,Female,64,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13.0,0103 Bay Junction,2222,NSW,Australia,11,6308.28
1151,Brena,Amburgy,Female,27,1965-04-06,VP Product Management,Argiculture,High Net Worth,N,Yes,19.0,9618 Havey Place,2710,NSW,Australia,1,3449.31
1152,Humfrid,Ducket,Male,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3.0,098 Veith Hill,4510,QLD,Australia,3,4516.139999999999
1153,Mirilla,Lothlorien,Female,53,1995-01-17,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0,03058 Shoshone Lane,2090,NSW,Australia,12,2501.78
1154,Chase,Youd,Male,26,1974-11-24,Research Nurse,Health,Mass Customer,N,Yes,20.0,7975 Browning Plaza,3038,VIC,Australia,4,958.3100000000001
1155,Janetta,Hartrick,Female,73,1994-01-15,VP Marketing,Property,Mass Customer,N,Yes,9.0,154 Cambridge Point,3551,VIC,Australia,8,2332.4500000000003
1156,Breena,Risebrow,Female,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1.0,3 Sachs Point,2250,NSW,Australia,7,2559.66
1157,Saunder,Camerati,Male,69,1974-04-03,Research Nurse,Health,Affluent Customer,N,Yes,17.0,0386 Mayfield Way,4122,QLD,Australia,7,5037.459999999999
1158,Butch,Geertje,Male,85,1985-02-17,Senior Quality Engineer,,Mass Customer,N,Yes,19.0,24 Merchant Plaza,3031,VIC,Australia,10,4437.32
1159,Elbert,Bridgement,Male,94,1993-01-28,Librarian,Entertainment,Mass Customer,N,No,1.0,353 Oneill Park,3145,VIC,Australia,9,2352.2800000000007
1160,Trisha,Nisuis,Female,98,1965-04-08,Speech Pathologist,IT,Affluent Customer,N,No,10.0,92867 Lukken Lane,3142,VIC,Australia,9,684.5199999999999
1161,Sibylle,Cutsforth,Female,86,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,N,No,15.0,11 Corscot Plaza,2710,NSW,Australia,1,2669.74
1162,Ambrose,Raiston,Male,29,1990-04-13,Marketing Assistant,,Mass Customer,N,Yes,7.0,13 Buhler Plaza,2576,NSW,Australia,8,1675.3100000000002
1163,Manolo,Dwire,Male,77,1981-11-13,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,72673 Mayfield Trail,4209,QLD,Australia,6,1775.01
1164,Gilligan,Mowat,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,N,Yes,17.0,42739 Moose Pass,3442,VIC,Australia,8,346.88999999999993
1165,Fanni,Wakelin,Female,58,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2.0,3 Atwood Lane,2153,NSW,Australia,10,3286.3500000000004
1166,Fannie,Devil,Female,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,N,No,8.0,378 Prentice Point,4064,QLD,Australia,9,2539.7100000000005
1167,Elberta,Crickett,Female,20,1996-06-03,Software Test Engineer III,Health,Mass Customer,N,No,4.0,95 Forest Run Drive,4152,QLD,Australia,8,2641.93
1168,Iosep,Shaddick,Male,44,1965-02-16,Pharmacist,Health,Affluent Customer,N,No,18.0,20 Main Road,2230,NSW,Australia,9,6128.860000000001
1169,Kessiah,Corden,Female,33,1967-08-09,Actuary,Financial Services,Mass Customer,N,Yes,13.0,71 Cherokee Hill,2127,NSW,Australia,7,4318.2
1170,Lari,Rotte,Female,62,1964-11-30,Assistant Professor,IT,Mass Customer,N,Yes,4.0,698 Summer Ridge Way,2529,NSW,Australia,7,3351.7
1171,Ilise,Solloway,Female,32,1971-08-15,Human Resources Manager,,Affluent Customer,N,Yes,8.0,79 Grasskamp Center,2170,NSW,Australia,9,3879.3199999999997
1172,Smith,Babbs,Male,48,1974-04-12,Recruiter,,Mass Customer,N,Yes,17.0,6541 Dahle Junction,2212,NSW,Australia,9,3329.4700000000003
1173,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,858 Swallow Parkway,2150,NSW,Australia,8,348.6199999999999
1174,Shellysheldon,Gooderridge,U,9,,Executive Secretary,IT,Mass Customer,N,No,,0005 Independence Drive,2118,NSW,Australia,9,1854.13
1175,Paige,Hodgin,Male,8,1985-09-22,Human Resources Manager,,Mass Customer,N,No,8.0,525 Kedzie Street,4012,QLD,Australia,8,1153.84
1176,Celia,Dockerty,Female,7,1976-01-16,Software Engineer IV,,Affluent Customer,N,Yes,7.0,03890 Logan Court,2747,NSW,Australia,8,842.1499999999997
1177,Bobbette,Pozzi,Female,47,1953-08-31,Food Chemist,Health,Affluent Customer,N,Yes,6.0,8 Clyde Gallagher Court,4217,QLD,Australia,8,2447.05
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,62 Elka Terrace,2430,NSW,Australia,3,5167.23
1179,Kerry,Pashenkov,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,85931 Johnson Alley,3039,VIC,Australia,6,5068.4400000000005
1180,Gaye,Quickenden,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,No,10.0,63588 Clove Court,2017,NSW,Australia,9,2305.11
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,86 Stang Way,2213,NSW,Australia,10,4513.0599999999995
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7.0,84 Westridge Hill,2061,NSW,Australia,10,4046.13
1183,Joe,Shalliker,Male,50,1958-11-14,Media Manager II,,Affluent Customer,N,No,6.0,53740 Vera Parkway,3644,VIC,Australia,1,4140.91
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13.0,2 Ramsey Parkway,2104,NSW,Australia,11,4314.89
1185,Xena,Rossbrooke,Female,17,2000-07-23,VP Product Management,,Mass Customer,N,Yes,2.0,651 Mesta Drive,3173,VIC,Australia,9,773.8100000000002
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0,1 Merrick Parkway,2830,NSW,Australia,2,1369.65
1187,Antonino,Hogben,Male,65,1998-10-21,,Financial Services,Mass Customer,N,No,1.0,135 Crest Line Drive,2044,NSW,Australia,10,1130.52
1188,Sally,Cominoli,Female,14,1984-02-23,Statistician IV,,Affluent Customer,N,Yes,4.0,63576 Anzinger Trail,2168,NSW,Australia,9,2299.82
1189,Mart,Bazoche,Male,22,1988-08-29,Geologist I,Health,High Net Worth,N,Yes,8.0,05 Charing Cross Plaza,2320,NSW,Australia,5,1472.66
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,261 Farmco Drive,4118,QLD,Australia,4,2008.23
1191,Merrielle,Vegas,Female,20,1996-05-22,Director of Sales,,Mass Customer,N,Yes,1.0,0 Northport Hill,3043,VIC,Australia,8,1339.2700000000002
1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,894 Maple Wood Drive,2251,NSW,Australia,10,1397.3799999999997
1193,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,05 Daystar Lane,2560,NSW,Australia,8,962.2199999999998
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3.0,81167 Division Hill,2873,NSW,Australia,1,4148.57
1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,761 Bellgrove Lane,2541,NSW,Australia,7,3463.8100000000004
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,614 Shopko Trail,4350,QLD,Australia,3,1455.3799999999999
1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5.0,1911 Waxwing Point,2761,NSW,Australia,9,1559.1300000000006
1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7.0,0 Kedzie Junction,2155,NSW,Australia,10,2323.92
1199,Ludovico,Bertot,Male,7,1958-06-14,VP Accounting,Financial Services,Affluent Customer,N,Yes,5.0,0108 Forster Parkway,4017,QLD,Australia,6,2037.3199999999997
1200,Hedda,Lathom,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,N,No,18.0,466 Briar Crest Junction,2222,NSW,Australia,10,4075.1699999999996
1201,Stephani,Mellhuish,Female,42,1955-11-28,,Manufacturing,Mass Customer,N,No,10.0,6072 Ridge Oak Junction,2222,NSW,Australia,10,807.37
1202,Rollie,,Male,90,1992-02-26,Sales Representative,Retail,Mass Customer,N,Yes,8.0,31445 Morningstar Drive,3429,VIC,Australia,5,592.29
1203,Claresta,Carnier,Female,38,1988-05-06,Technical Writer,Health,Affluent Customer,N,No,22.0,22619 Schurz Street,2321,NSW,Australia,4,830.2399999999999
1204,Trudy,Huffy,Female,12,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16.0,61 Kim Avenue,2079,NSW,Australia,10,183.15999999999997
1205,Barton,Baudts,Male,38,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13.0,12103 Merchant Circle,3072,VIC,Australia,9,4598.22
1206,Lucina,Metcalf,Female,13,1978-05-07,Paralegal,Financial Services,Mass Customer,N,No,13.0,3 Porter Center,2230,NSW,Australia,9,889.72
1207,Mabel,Marousek,Female,30,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1.0,7 Luster Trail,2007,NSW,Australia,8,1126.0699999999997
1208,Lira,Durn,Female,23,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15.0,7 Dahle Avenue,2620,NSW,Australia,9,3238.37
1209,Jacky,Jerosch,Male,40,1977-09-06,Senior Developer,Property,High Net Worth,N,Yes,11.0,7 Magdeline Trail,3034,VIC,Australia,10,1809.69
1210,Shandie,Sprigg,U,81,,Programmer II,IT,Mass Customer,N,No,,275 Lindbergh Parkway,2086,NSW,Australia,11,4716.72
1211,Gunar,Petasch,Male,45,1978-07-23,VP Sales,Financial Services,Affluent Customer,N,Yes,14.0,592 Tennessee Alley,2231,NSW,Australia,10,1495.9400000000003
1212,Cindy,Freeborn,Female,28,1968-10-24,Legal Assistant,Property,Affluent Customer,N,No,13.0,0 American Ash Parkway,3175,VIC,Australia,7,2331.63
1213,Matthieu,Schruur,Male,80,1973-10-21,Accounting Assistant II,,High Net Worth,N,No,15.0,387 Pawling Drive,2580,NSW,Australia,4,5490.29
1214,Martino,Shalcros,Male,0,1989-05-01,Internal Auditor,Property,High Net Worth,N,No,15.0,0 Evergreen Road,3037,VIC,Australia,7,3652.09
1215,Dyann,Turbard,Female,79,1967-02-26,VP Quality Control,Manufacturing,Mass Customer,N,No,11.0,51529 Cascade Place,3550,VIC,Australia,4,3118.9800000000005
1216,Frank,Vallerine,Female,15,1959-06-25,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10.0,457 Ryan Road,3218,VIC,Australia,7,2141.64
1217,Dulcinea,Janssen,Female,67,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,N,No,16.0,94219 Buell Circle,2020,NSW,Australia,9,3270.6099999999997
1218,Marlie,Lister,Female,12,1982-01-09,,,Mass Customer,N,Yes,7.0,267 Lukken Park,3930,VIC,Australia,9,4540.57
