customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,profit
1819,Deedee,Fransinelli,Female,26,1994-11-23,Graphic Designer,Entertainment,Mass Customer,N,Yes,8.0,1164 Toban Road,3806,VIC,Australia,5,763.9000000000001
22,Deeanne,Durtnell,Female,79,1962-12-10,,IT,Mass Customer,N,No,11.0,52 Carey Alley,4740,QLD,Australia,5,4286.95
1615,Evvie,Crack,Female,75,1971-02-04,,Entertainment,Mass Customer,N,Yes,7.0,2 Mayfield Alley,2089,NSW,Australia,10,5353.570000000001
2297,Pauletta,Taffee,Female,16,1971-11-27,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19.0,3242 Arizona Junction,4101,QLD,Australia,10,4274.88
594,Humfrey,Frankland,Male,74,1980-07-22,Office Assistant II,,Mass Customer,N,No,13.0,945 Hayes Park,2075,NSW,Australia,12,6630.72
1978,Marge,Skerm,Female,53,1955-01-06,Dental Hygienist,Health,Mass Customer,N,No,16.0,8 Farwell Parkway,2428,NSW,Australia,2,166.77999999999994
3481,Haley,Dessent,Male,37,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4.0,22976 Moose Place,2620,NSW,Australia,8,2438.45
3152,Lettie,McGenis,Female,6,1999-06-07,Teacher,Financial Services,High Net Worth,N,Yes,3.0,63663 Darwin Crossing,2565,NSW,Australia,10,2168.41
2937,Belia,Mitchener,Female,47,1974-07-29,Computer Systems Analyst I,Financial Services,Mass Customer,N,No,15.0,692 Anniversary Junction,4207,QLD,Australia,1,6294.38
3382,Burk,Walczak,Male,90,1977-12-17,Business Systems Development Analyst,,High Net Worth,N,No,10.0,367 Talmadge Way,2705,NSW,Australia,1,4222.7699999999995
806,Carter,Kaesmakers,Male,66,1992-07-28,Sales Representative,Retail,Mass Customer,N,Yes,7.0,808 Starling Place,2173,NSW,Australia,9,2189.57
1667,Jaime,Simonnin,Male,67,1955-02-18,Geological Engineer,Manufacturing,High Net Worth,N,No,18.0,59643 Reindahl Plaza,3127,VIC,Australia,11,5432.4
2097,Web,Decaze,Male,38,1988-04-08,Recruiter,Telecommunications,Mass Customer,N,No,21.0,344 Rockefeller Way,3966,VIC,Australia,2,4647.42
2424,Loren,Batkin,Male,17,1982-01-06,,,Affluent Customer,N,Yes,15.0,34222 Vera Circle,3240,VIC,Australia,7,2446.2
1121,Dione,Raithby,Female,30,1984-01-21,Registered Nurse,Health,Mass Customer,N,Yes,3.0,0182 Esker Center,2759,NSW,Australia,9,327.07000000000016
625,Abra,Probets,Female,33,1974-11-27,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,7.0,64 Nelson Drive,4820,QLD,Australia,1,2326.08
3452,Maura,Estevez,Female,22,1964-09-04,Marketing Manager,Retail,Mass Customer,N,No,13.0,613 Emmet Junction,2154,NSW,Australia,11,1820.5700000000002
1839,Faythe,Rance,Female,60,1987-05-08,Internal Auditor,Entertainment,High Net Worth,N,Yes,5.0,69 Valley Edge Lane,3144,VIC,Australia,8,2784.0
2439,Shelly,Yakebovitch,Female,44,1967-10-02,,Manufacturing,Affluent Customer,N,No,15.0,4 Northridge Center,2076,NSW,Australia,11,2615.46
829,Byran,Goodfield,Male,84,2001-01-22,Environmental Tech,Financial Services,High Net Worth,N,Yes,2.0,4444 Bunting Point,2430,NSW,Australia,7,4600.24
638,Joey,Ledram,Male,19,1967-04-29,,Manufacturing,High Net Worth,N,No,13.0,831 Hayes Park,4218,QLD,Australia,8,3507.13
2471,Noland,Bresland,Male,55,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,3 Talisman Place,4017,QLD,Australia,5,2490.66
176,Angelo,Clayal,Male,39,1992-04-13,Accountant I,Property,Mass Customer,N,No,10.0,216 Barnett Junction,4120,QLD,Australia,8,3090.0700000000006
1982,Julee,Hallewell,Female,80,1968-03-30,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,16.0,366 International Way,2170,NSW,Australia,8,3939.17
1727,Everard,,Male,43,1978-05-10,Assistant Media Planner,Entertainment,High Net Worth,N,No,6.0,0672 Mitchell Terrace,4161,QLD,Australia,5,3036.0499999999997
1699,Poul,Dumphy,Male,33,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,38233 Boyd Alley,3976,VIC,Australia,6,3652.88
670,Janifer,Pountain,Female,75,1992-11-09,Business Systems Development Analyst,Retail,Affluent Customer,N,No,8.0,8 Lawn Hill,3752,Victoria,Australia,7,1542.17
2966,Fredi,Aldhous,Female,81,1969-05-22,Dental Hygienist,Health,Mass Customer,N,Yes,5.0,6604 Hansons Court,2760,NSW,Australia,8,2629.22
3457,Robbi,Springthorpe,Female,13,1956-09-26,,Manufacturing,Mass Customer,N,No,16.0,6 Reindahl Hill,2196,NSW,Australia,9,1802.9
2647,Marcelia,Blannin,U,1,,Physical Therapy Assistant,IT,High Net Worth,N,No,,6876 Mandrake Avenue,2298,NSW,Australia,6,3791.2
2709,Simone,Boanas,Male,6,1995-03-20,,Financial Services,High Net Worth,N,No,6.0,29895 Crest Line Point,2049,NSW,Australia,11,2039.8700000000003
414,Thorin,Grimoldby,Male,12,1976-07-16,Social Worker,Health,High Net Worth,N,No,10.0,713 Eastwood Terrace,2360,NSW,Australia,1,2304.56
1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7.0,0 Kedzie Junction,2155,NSW,Australia,10,2323.92
1700,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,21800 Duke Parkway,3219,VIC,Australia,3,1501.35
2207,Junia,Gall,Female,93,1979-01-26,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16.0,7 Vernon Lane,2232,NSW,Australia,10,3604.1400000000003
785,Anthea,Guesford,Female,48,1979-08-26,Assistant Professor,Manufacturing,Mass Customer,N,Yes,18.0,37817 Burning Wood Circle,2126,NSW,Australia,11,507.86999999999995
132,Celesta,Willavoys,Female,5,1963-07-07,Web Designer I,Manufacturing,Mass Customer,N,Yes,9.0,638 Thackeray Junction,4178,QLD,Australia,3,2780.7200000000003
2579,Celka,Demsey,Female,35,1970-12-31,Desktop Support Technician,Manufacturing,Mass Customer,N,No,16.0,258 Bunker Hill Hill,2138,NSW,Australia,8,788.5
1175,Paige,Hodgin,Male,8,1985-09-22,Human Resources Manager,,Mass Customer,N,No,8.0,525 Kedzie Street,4012,QLD,Australia,8,1153.84
756,Carin,Lauthian,Female,65,1974-09-25,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0,6330 Monica Way,2540,NSW,Australia,9,2121.6099999999997
2869,Gavra,Woolvin,Female,19,2001-01-16,,Manufacturing,Affluent Customer,N,No,2.0,62293 Raven Parkway,2486,NSW,Australia,8,1914.9099999999999
2513,Rustie,Ligoe,Male,55,1978-07-31,Structural Analysis Engineer,Property,Mass Customer,N,No,12.0,23478 Ramsey Pass,2760,NSW,Australia,6,3831.16
762,Kerwin,Jossel,Male,91,1980-03-06,Environmental Specialist,,Mass Customer,N,Yes,22.0,3903 Messerschmidt Park,2164,NSW,Australia,8,2347.98
661,Cinderella,Haslen,Female,35,1988-05-07,Sales Associate,IT,High Net Worth,N,No,14.0,77006 Nelson Point,4171,QLD,Australia,10,3308.0899999999997
981,Bud,Smittoune,Male,0,1973-02-19,,Retail,Mass Customer,N,No,11.0,9 Debs Trail,4500,QLD,Australia,4,2867.0
3039,Coralie,Guitonneau,Female,52,1968-07-28,,Financial Services,Affluent Customer,N,No,18.0,05 2nd Point,2217,NSW,Australia,8,4762.49
586,Jayme,Baunton,Female,63,1999-03-15,Chief Design Engineer,Manufacturing,Mass Customer,N,No,4.0,9816 Carberry Trail,2036,NSW,Australia,11,2562.4700000000003
1047,Standford,Tanswill,Male,39,1978-09-03,VP Accounting,Financial Services,Affluent Customer,N,No,11.0,5271 Vernon Court,3207,VIC,Australia,10,2213.9300000000003
3423,Griselda,Bezants,Female,57,1999-12-27,Registered Nurse,Health,Affluent Customer,N,No,1.0,0 Walton Court,2226,NSW,Australia,9,751.3200000000002
324,Franz,Lyptrit,Male,97,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15.0,2 Thierer Lane,3437,VIC,Australia,8,1779.6999999999996
1152,Humfrid,Ducket,Male,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3.0,098 Veith Hill,4510,QLD,Australia,3,4516.139999999999
2299,Mahmoud,Dagworthy,Male,11,1986-10-21,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7.0,1913 Magdeline Point,2022,NSW,Australia,12,3142.7499999999995
1780,Maude,Tixier,U,52,,Research Associate,IT,Mass Customer,N,No,,07 Miller Pass,2017,NSW,Australia,9,1641.05
1006,Norbert,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0,570 Butternut Pass,2340,NSW,Australia,4,4687.530000000001
3010,Tobye,Cock,Female,16,1970-05-20,,,Affluent Customer,N,No,5.0,26378 Esch Junction,2065,NSW,Australia,10,1903.3500000000004
431,Gale,Done,Male,8,1956-03-26,Research Nurse,Health,Affluent Customer,N,Yes,18.0,4284 Surrey Circle,2068,NSW,Australia,12,1215.34
1122,Gerladina,Carney,Female,59,1985-12-19,,,Mass Customer,N,No,11.0,48 Sheridan Road,3185,VIC,Australia,11,3026.3900000000003
2979,Louella,Mandifield,Female,39,1976-07-25,Tax Accountant,Retail,Mass Customer,N,No,18.0,64 Northview Pass,3163,VIC,Australia,9,990.59
329,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,Yes,12.0,314 Northland Plaza,4213,QLD,Australia,5,3618.01
2909,Jayme,Rowthorn,Female,31,1979-09-05,Associate Professor,Entertainment,High Net Worth,N,No,6.0,24913 Twin Pines Terrace,3350,VIC,Australia,5,4644.23
688,Baron,Bullus,Male,90,1969-02-15,Junior Executive,Health,High Net Worth,N,No,9.0,5 Maple Parkway,2160,NSW,Australia,9,2967.8
1663,Analiese,Grimsditch,Female,68,1978-01-30,VP Quality Control,Property,High Net Worth,N,Yes,9.0,9168 Thackeray Place,2026,NSW,Australia,12,2991.52
707,Homere,Rounds,Male,97,1973-07-23,Executive Secretary,,Mass Customer,N,Yes,7.0,30550 Pierstorff Lane,3093,Victoria,Australia,7,3368.2000000000003
3482,Roch,Rilston,Female,71,2000-05-18,Clinical Specialist,Health,Affluent Customer,N,Yes,2.0,8934 Havey Plaza,2548,NSW,Australia,8,5549.589999999999
3462,Jehanna,Sparhawk,Female,96,1957-03-03,Registered Nurse,Health,High Net Worth,N,No,17.0,6 4th Lane,3079,VIC,Australia,11,4416.71
1905,Corabelle,,Female,21,1953-09-17,Help Desk Technician,Manufacturing,Affluent Customer,N,No,15.0,9 Shelley Center,2170,NSW,Australia,7,4833.73
2548,Kristien,Robberts,Female,11,1971-07-30,Chief Design Engineer,,Mass Customer,N,No,13.0,25 Coleman Circle,2214,NSW,Australia,9,5981.75
3287,Marys,Vazquez,Female,30,1986-01-06,Account Executive,,Affluent Customer,N,Yes,4.0,48333 Waywood Road,2113,NSW,Australia,11,3199.1000000000004
523,Elberta,Tixall,Female,44,1974-11-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,16.0,1 Cordelia Alley,2261,NSW,Australia,8,2795.7700000000004
1334,Cicily,Jenks,Female,72,1998-10-23,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4.0,02885 Buhler Court,3804,VIC,Australia,9,719.98
1771,Zarah,Santello,Female,1,1974-11-01,Geological Engineer,Manufacturing,Mass Customer,N,Yes,14.0,5394 Dryden Terrace,3149,VIC,Australia,11,1932.58
3395,Sigmund,Fishbourn,Male,76,1993-04-19,,Financial Services,Mass Customer,N,No,3.0,2 Monterey Terrace,2120,NSW,Australia,9,2586.85
946,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,N,No,12.0,33564 Jana Court,4218,QLD,Australia,5,6305.6
2250,De witt,Gleave,Male,72,1992-06-26,,Telecommunications,High Net Worth,N,No,7.0,8718 Warner Avenue,2148,NSW,Australia,8,1074.88
2999,Rinaldo,Diggin,U,28,,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,,78 Algoma Circle,2166,NSW,Australia,8,8095.200000000001
1500,Bellina,Bradberry,Female,82,1960-01-24,,,Mass Customer,N,No,9.0,39677 Emmet Terrace,2211,NSW,Australia,10,3488.45
2277,Gillie,Ruben,Female,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,33550 Spohn Terrace,3630,VIC,Australia,1,2713.7200000000003
157,Chad,Houtby,Male,97,1974-11-23,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,3723 Bunker Hill Circle,2065,NSW,Australia,10,381.41999999999996
13,Gabriele,Norcross,Male,38,1955-02-15,Developer I,Financial Services,High Net Worth,N,Yes,8.0,9861 New Castle Avenue,2428,New South Wales,Australia,9,4337.38
2353,Lyn,Luquet,Male,93,1978-12-27,Health Coach IV,Health,Affluent Customer,N,Yes,12.0,9292 Mcguire Plaza,2073,NSW,Australia,12,4842.52
3121,Mahmoud,Batterbee,Male,82,1959-05-11,Data Coordiator,Manufacturing,Mass Customer,N,No,19.0,54294 Hovde Court,2500,NSW,Australia,8,3164.13
3139,Pail,De Blasi,Male,65,1973-06-13,Paralegal,Financial Services,High Net Worth,N,Yes,17.0,332 Summerview Park,3000,VIC,Australia,8,1783.7999999999997
698,Ellette,Fahy,Female,90,1996-07-20,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,1.0,6 Briar Crest Court,2117,NSW,Australia,12,1295.96
845,Koressa,Maris,Female,51,1973-12-24,Associate Professor,Manufacturing,Mass Customer,N,No,3.0,2661 Di Loreto Point,4701,QLD,Australia,7,672.39
2180,Urbanus,Trevaskus,Male,98,1960-01-11,Chief Design Engineer,,High Net Worth,N,Yes,13.0,396 Sachs Road,2147,NSW,Australia,8,3527.7800000000007
2551,Gabrila,Gobbett,Female,0,1987-10-10,VP Quality Control,,Mass Customer,N,No,5.0,48 Lighthouse Bay Point,2430,NSW,Australia,7,2445.3
254,Barbie,Rubi,Female,98,1961-09-22,Information Systems Manager,Retail,Mass Customer,N,No,14.0,6759 Nevada Point,2323,NSW,Australia,6,6780.95
56,Reese,Ensor,Male,44,1996-07-04,VP Sales,Property,Mass Customer,N,Yes,4.0,39 3rd Drive,2026,New South Wales,Australia,10,1275.2399999999998
3470,Catherina,Ricca,Female,56,1967-10-01,Recruiting Manager,Health,Affluent Customer,N,Yes,6.0,06 Lake View Plaza,4515,QLD,Australia,1,7228.799999999999
2257,Siward,Corradino,Male,27,1977-10-13,Librarian,Entertainment,Mass Customer,N,No,15.0,7035 Crest Line Place,3101,VIC,Australia,11,4193.32
63,Ebony,Zini,Female,58,1965-07-03,Senior Quality Engineer,Retail,Mass Customer,N,Yes,16.0,68294 Clarendon Crossing,2230,New South Wales,Australia,10,2190.05
2891,Renae,Ughetti,Female,5,1987-02-22,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,12.0,5 Forster Center,2075,NSW,Australia,9,4629.95
138,Onofredo,Franc,Male,5,1985-04-28,Recruiter,Financial Services,Affluent Customer,N,Yes,13.0,68063 Blue Bill Park Center,3058,VIC,Australia,9,3377.12
413,Simone,Denys,Male,79,1957-12-22,VP Quality Control,,High Net Worth,N,Yes,19.0,7427 Fuller Trail,3082,VIC,Australia,8,3822.8
1253,Mahalia,,Female,81,1996-08-19,Research Assistant I,Manufacturing,Mass Customer,N,No,5.0,33 Rockefeller Avenue,4740,QLD,Australia,2,1948.45
3136,Leonardo,Brennon,Male,60,1998-08-25,Marketing Manager,Retail,Mass Customer,N,Yes,3.0,3 Canary Center,2040,NSW,Australia,10,1210.2099999999998
2309,Herc,McIlhone,Male,40,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14.0,159 Graceland Terrace,4343,QLD,Australia,1,7161.99
1328,Stavro,Gargett,Male,19,1981-09-02,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6.0,7 Canary Trail,3977,VIC,Australia,10,5351.58
1434,Craig,Guswell,Male,42,1973-08-14,Statistician I,Property,High Net Worth,N,No,9.0,53649 Mandrake Place,2749,NSW,Australia,8,1127.95
582,Rhoda,McKeown,U,21,,Staff Scientist,IT,Affluent Customer,N,No,,61493 Manufacturers Junction,2539,NSW,Australia,9,2744.6
615,Rebeca,Martonfi,Female,93,1956-05-11,Human Resources Assistant I,Property,Mass Customer,N,No,19.0,66897 Pawling Circle,2066,NSW,Australia,9,3620.88
2048,Sorcha,Genthner,Female,22,1960-04-13,Financial Advisor,Financial Services,High Net Worth,N,No,13.0,144 Parkside Parkway,4655,QLD,Australia,3,5350.0
718,Cathe,Lorriman,Female,38,1978-02-18,Engineer I,Manufacturing,Mass Customer,N,Yes,7.0,76 Londonderry Park,2777,NSW,Australia,9,2164.08
3222,Caralie,Sellors,U,40,,Senior Editor,IT,Affluent Customer,N,No,,97 Sunnyside Junction,3977,VIC,Australia,7,808.8499999999999
102,Langsdon,Tranfield,Male,51,1956-11-27,Quality Control Specialist,Manufacturing,Affluent Customer,N,No,16.0,7909 Pierstorff Crossing,2517,New South Wales,Australia,9,2587.01
1826,Jareb,Langcaster,Male,33,1961-01-10,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0,717 Oakridge Way,2117,NSW,Australia,8,3405.78
1113,Dorie,Willock,Male,45,1992-06-24,Recruiter,Property,Mass Customer,N,No,6.0,98 Schiller Junction,2747,NSW,Australia,9,6072.4800000000005
550,Emeline,Jorioz,Female,16,1976-07-10,,Retail,Mass Customer,N,No,15.0,032 Kenwood Circle,2031,NSW,Australia,9,1437.7199999999998
1354,Karee,Hyman,Female,0,2000-10-15,Analyst Programmer,Financial Services,Affluent Customer,N,No,2.0,19 Green Ridge Avenue,3340,VIC,Australia,3,2464.54
146,Ricoriki,Matlock,Male,34,1985-04-08,Quality Control Specialist,Manufacturing,Mass Customer,N,No,8.0,69914 Bowman Place,2330,NSW,Australia,7,217.05999999999995
129,Weidar,Silkstone,Male,64,1985-07-20,Financial Advisor,Financial Services,High Net Worth,N,Yes,19.0,19392 7th Trail,4744,QLD,Australia,1,2753.7499999999995
597,Cassandra,Aucoate,Female,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,N,No,6.0,71 Meadow Ridge Parkway,2539,NSW,Australia,11,1830.3900000000003
1531,Evaleen,Pusey,Female,20,1966-03-17,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,13.0,2 Saint Paul Parkway,2040,NSW,Australia,12,3839.1799999999994
2877,Vaughan,Frank,Male,59,1967-11-01,Senior Sales Associate,Property,Affluent Customer,N,Yes,18.0,8750 Corben Trail,2089,NSW,Australia,11,3642.0200000000004
2637,Marcile,Christley,Female,28,1972-07-30,Help Desk Operator,Retail,Mass Customer,N,Yes,11.0,52753 Logan Hill,2031,NSW,Australia,12,11222.65
356,Nichole,,Female,10,1975-03-30,Librarian,Entertainment,High Net Worth,N,No,5.0,708 Russell Parkway,2530,NSW,Australia,7,2358.0
3097,Alessandro,Casley,Male,2,1978-05-09,Actuary,Financial Services,Affluent Customer,N,Yes,19.0,6 Kings Avenue,2135,NSW,Australia,12,2427.07
2081,Gelya,Coaker,Female,69,1972-06-21,Senior Editor,Financial Services,Mass Customer,N,No,13.0,73 Muir Trail,3196,VIC,Australia,7,2531.96
1465,Wilona,Osgood,Female,53,1971-02-18,Mechanical Systems Engineer,Financial Services,Mass Customer,N,Yes,5.0,93482 Jenifer Alley,2439,NSW,Australia,10,1429.5
500,Lazar,Crathern,Male,19,1992-04-11,Recruiting Manager,Retail,Affluent Customer,N,Yes,10.0,830 Summit Center,3075,Victoria,Australia,7,3977.81
1994,Gray,McLorinan,Female,71,1986-04-25,,Manufacturing,High Net Worth,N,No,11.0,6 Rockefeller Pass,3075,VIC,Australia,7,3922.29
2381,Dulsea,Pladen,Female,91,1973-02-12,Programmer I,Argiculture,Affluent Customer,N,Yes,5.0,1816 Monument Park,3074,VIC,Australia,7,2731.88
636,Alejandrina,Canavan,Female,42,1971-09-02,Systems Administrator II,,Mass Customer,N,No,19.0,18 Forest Avenue,2204,NSW,Australia,9,4418.9
960,Lannie,Crumley,Male,1,1968-10-10,GIS Technical Architect,Health,Mass Customer,N,Yes,12.0,2379 Dorton Pass,2089,NSW,Australia,12,3516.37
3428,Leonora,Iglesia,Female,77,1974-08-07,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16.0,31 International Pass,4173,QLD,Australia,7,509.97
2350,Lorinda,Malpass,Female,32,1959-03-17,Nurse Practicioner,,Mass Customer,N,Yes,14.0,9 Merrick Plaza,3138,VIC,Australia,8,1292.2299999999998
82,Gleda,Cokely,Female,93,1965-06-28,Software Test Engineer III,Property,High Net Worth,N,No,19.0,289 Haas Street,2075,New South Wales,Australia,11,2924.37
2676,Stinky,Marlen,Male,33,1957-01-21,Product Engineer,Retail,Mass Customer,N,Yes,12.0,4658 Tennessee Street,3121,VIC,Australia,11,2943.8799999999997
1055,Danell,Rose,Female,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,N,No,12.0,1149 Riverside Parkway,2016,NSW,Australia,11,343.24
507,Gwen,Jakubczyk,Female,98,1971-07-05,,Health,Mass Customer,N,No,7.0,7 Hooker Place,2428,NSW,Australia,3,4290.77
2887,Gardiner,Spehr,Male,42,1974-02-24,Speech Pathologist,Financial Services,High Net Worth,N,Yes,18.0,32 Calypso Park,2481,NSW,Australia,11,6202.900000000001
3265,Isaak,Higounet,Male,64,1967-06-02,Clinical Specialist,Health,High Net Worth,N,No,11.0,65973 Morrow Alley,2170,NSW,Australia,9,741.1299999999997
1410,Althea,Macvey,Female,10,1997-01-22,Marketing Manager,Retail,High Net Worth,N,Yes,6.0,623 Talisman Way,2763,NSW,Australia,8,5597.109999999999
1029,Forbes,Londors,Male,71,1997-02-15,VP Sales,,Mass Customer,N,No,4.0,5549 Bay Point,4068,QLD,Australia,9,3660.0600000000004
786,Francklin,Ubanks,Male,34,1985-02-14,,Financial Services,Affluent Customer,N,No,16.0,02353 Kropf Lane,3046,VIC,Australia,9,3828.7400000000002
2039,Laureen,Blower,Female,38,1978-03-26,Senior Developer,IT,High Net Worth,N,Yes,7.0,9 Porter Pass,4077,QLD,Australia,6,2094.48
2242,Elsy,Springell,Female,25,1977-09-24,VP Sales,,Mass Customer,N,Yes,21.0,353 Scott Road,2770,NSW,Australia,7,898.8199999999999
939,Cristian,Theodoris,Male,53,1961-01-10,Product Engineer,Manufacturing,Mass Customer,N,No,6.0,6183 Morrow Court,2113,NSW,Australia,11,1818.27
751,Amie,Dufty,Female,41,2001-10-31,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,1.0,80 Maple Avenue,2536,NSW,Australia,4,96.62
360,Atalanta,Starbucke,Female,64,1956-04-02,Staff Scientist,Property,Mass Customer,N,Yes,19.0,18264 Maryland Way,4217,QLD,Australia,9,5070.23
1022,Suzann,Wilks,Female,56,1990-03-04,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14.0,66 Hudson Crossing,2153,NSW,Australia,10,6444.49
738,Bunnie,Whines,Female,51,1984-12-08,,Argiculture,Mass Customer,N,Yes,9.0,1 Monica Street,2100,NSW,Australia,9,4706.860000000001
771,Lammond,MacGeffen,Male,12,1964-03-12,,,Affluent Customer,N,Yes,8.0,99 Elka Street,4350,QLD,Australia,4,3155.8099999999995
1244,Glenn,Tinham,U,80,,Financial Analyst,Financial Services,Mass Customer,N,Yes,,47 Glacier Hill Junction,4873,QLD,Australia,2,1968.68
3176,Rafe,Antoniak,Male,60,1977-12-04,Physical Therapy Assistant,,Affluent Customer,N,No,16.0,55 Gateway Trail,2147,NSW,Australia,9,2701.29
1116,Tori,Coche,Female,59,1974-06-26,Assistant Manager,Health,Mass Customer,N,Yes,16.0,03 6th Alley,2168,NSW,Australia,9,4053.92
223,Ossie,Meaton,Male,13,1983-11-26,VP Sales,,Affluent Customer,N,Yes,14.0,2 Scott Circle,2506,NSW,Australia,9,4410.07
1365,Shurlocke,Pirie,Male,97,1992-04-19,Research Associate,Health,Mass Customer,N,No,3.0,3 Schlimgen Alley,3201,VIC,Australia,6,818.7200000000001
349,Vinnie,Usherwood,Female,35,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4.0,143 Elka Circle,3134,VIC,Australia,9,1669.26
2442,Odie,Enrrico,Male,8,1957-10-13,Social Worker,Health,Affluent Customer,N,Yes,17.0,047 Kedzie Park,2206,NSW,Australia,11,2619.54
389,Dorene,Scrivner,Female,97,1975-04-27,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17.0,7 Reinke Junction,2145,NSW,Australia,10,2123.26
986,Barnard,Stranks,Male,3,1994-10-05,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8.0,21780 Service Park,2560,NSW,Australia,7,4272.969999999999
1240,Pen,Earey,Female,64,1965-05-13,Sales Associate,Manufacturing,Mass Customer,N,Yes,19.0,3466 Truax Terrace,2127,NSW,Australia,8,3015.0499999999997
2528,Cassie,Toffaloni,Male,81,1978-09-23,Senior Editor,Financial Services,Affluent Customer,N,No,15.0,53723 Dunning Street,2153,NSW,Australia,11,4870.349999999999
463,Allis,Blanche,Female,9,1962-03-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,20.0,8 Dayton Park,2050,NSW,Australia,9,3501.72
3484,Hedi,Mowday,Female,10,1976-10-24,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20.0,42293 Banding Plaza,2136,NSW,Australia,10,5924.549999999999
2024,Elinor,Biggerstaff,Female,69,2000-07-14,VP Sales,IT,Mass Customer,N,Yes,2.0,2228 Steensland Terrace,2148,NSW,Australia,8,3558.4100000000003
407,Chryste,Acum,Female,82,1979-01-12,Structural Analysis Engineer,,High Net Worth,N,Yes,15.0,41605 Mitchell Street,2750,NSW,Australia,8,4096.06
1750,Filbert,Evreux,Male,14,1959-05-13,Internal Auditor,Entertainment,Mass Customer,N,Yes,16.0,84707 Harper Circle,3114,VIC,Australia,10,5227.98
2149,Lana,Druce,Female,26,1978-05-19,Professor,,High Net Worth,N,No,6.0,4 Mosinee Lane,4165,QLD,Australia,5,3416.2200000000003
1642,Nollie,Matteoli,Male,97,1982-10-11,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,3.0,515 Monterey Terrace,2107,NSW,Australia,12,2307.4900000000002
58,Dalenna,Pinnock,Female,26,1967-07-04,Office Assistant III,Financial Services,Affluent Customer,N,Yes,17.0,41 Schurz Center,2749,New South Wales,Australia,8,3501.37
359,Dulcine,Gauson,Female,2,1958-11-28,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6.0,93583 Moland Way,2066,NSW,Australia,12,2921.76
3397,Melisande,,Female,70,1985-08-19,Product Engineer,IT,Mass Customer,N,No,11.0,6851 Orin Parkway,2142,NSW,Australia,10,808.8499999999999
23,Olav,Polak,Male,43,1995-02-10,,,High Net Worth,N,Yes,1.0,96 Texas Plaza,3218,VIC,Australia,7,4376.15
2200,Teodoor,Lovelace,Male,23,1986-07-13,Community Outreach Specialist,,Affluent Customer,N,Yes,16.0,94 Vernon Parkway,2762,NSW,Australia,9,761.0200000000001
2376,Eada,Narbett,Female,84,1958-10-23,Community Outreach Specialist,,High Net Worth,N,Yes,12.0,4 Judy Park,2016,NSW,Australia,10,2137.9399999999996
1380,Lavina,Clavey,Female,99,1998-09-30,Financial Analyst,Financial Services,Mass Customer,N,No,3.0,6837 West Pass,4119,QLD,Australia,7,2550.9400000000005
